,idFrame,Xnose1,Ynose1,Xnose2,Ynose2,Xneck1,Yneck1,Xneck2,Yneck2,XRshoulder1,YRshoulder1,XRshoulder2,YRshoulder2,XRelbow1,YRelbow1,XRelbow2,YRelbow2,XRwrist1,YRwrist1,XRwrist2,YRwrist2,XLShoulder1,YLShoulder1,XLShoulder2,YLShoulder2,XLelbow1,YLelbow1,XLelbow2,YLelbow2,XLwrist1,YLwrist1,XLwrist2,YLwrist2,XRhip1,YRhip1,XRhip2,YRhip2,XRknee1,YRknee1,XRknee2,YRknee2,XRankle1,YRankle1,XRankle2,YRankle2,XLhip1,YLhip1,XLhip2,YLhip2,XLknee1,YLknee1,XLknee2,YLknee2,XLankle1,YLankle1,XLankle2,YLankle2,XReye1,YReye1,XReye2,YReye2,XLeye1,YLeye1,XLeye2,YLeye2,XRear1,YRear1,XRear2,YRear2,XLear1,YLear1,XLear2,YLear2,DistNeckHip1,DistNeckHip2,DistNoseLWrist1,DistNoseRWrist1,DistNoseLKnee1,DistNoseRKnee1,DistLHipLWrist1,DistLHipRWrist1,DistRHipLWrist1,DistRHipRWrist1,DistLHipLKnee1,DistLHipRKnee1,DistRHipLKnee1,DistRHipRKnee1,DistNoseLWrist2,DistNoseRWrist2,DistNoseLKnee2,DistNoseRKnee2,DistLHipLWrist2,DistLHipRWrist2,DistRHipLWrist2,DistRHipRWrist2,DistLHipLKnee2,DistLHipRKnee2,DistRHipLKnee2,DistRHipRKnee2,Violence
526,3817.0,104.0,80.0,120.0,72.0,88.0,112.0,120.0,88.0,120.0,88.0,88.0,104.0,144.0,128.0,88.0,120.0,160.0,144.0,96.0,88.0,72.0,112.0,112.0,96.0,40.0,128.0,120.0,120.0,112.0,112.0,104.0,104.0,96.0,176.0,120.0,136.0,104.0,184.0,136.0,168.0,104.0,216.0,152.0,176.0,80.0,176.0,120.0,136.0,128.0,176.0,112.0,160.0,120.0,208.0,104.0,192.0,96.0,80.0,120.0,88.0,104.0,80.0,128.0,88.0,120.0,72.0,112.0,104.0,96.0,112.0,104.0,88.0,64.49806199,48.0,65.96969001,75.89466384,40.0,97.32420048,51.2249939,50.59644256,62.48199741,35.77708764,51.2249939,51.2249939,43.08131846,43.08131846,56.56854249,82.36504113,93.63759929,112.28535079999999,43.08131846,40.79215611,40.79215611,40.79215611,53.66563146,81.58431222,50.59644256,80.39900497,1.0
527,3825.0,104.0,80.0,96.0,72.0,88.0,112.0,88.0,72.0,96.0,112.0,88.0,104.0,112.0,136.0,88.0,120.0,144.0,176.0,96.0,88.0,72.0,112.0,112.0,96.0,40.0,128.0,120.0,120.0,112.0,112.0,104.0,104.0,96.0,176.0,96.0,104.0,104.0,184.0,112.0,136.0,104.0,216.0,128.0,152.0,80.0,176.0,88.0,104.0,128.0,176.0,112.0,136.0,120.0,208.0,128.0,160.0,96.0,80.0,120.0,88.0,104.0,80.0,128.0,88.0,112.0,104.0,112.0,104.0,96.0,112.0,104.0,88.0,64.49806199,32.0,65.96969001,75.89466384,40.0,97.32420048,51.2249939,50.59644256,62.48199741,35.77708764,51.2249939,51.2249939,43.08131846,43.08131846,56.56854249,81.58431222,93.63759929,112.28535079999999,43.08131846,64.49806199,40.79215611,35.77708764,53.66563146,81.58431222,50.59644256,80.39900497,1.0
528,3843.0,104.0,80.0,128.0,96.0,104.0,120.0,128.0,104.0,120.0,120.0,88.0,104.0,136.0,152.0,88.0,120.0,144.0,176.0,96.0,88.0,96.0,128.0,112.0,96.0,72.0,128.0,120.0,120.0,112.0,112.0,104.0,104.0,120.0,176.0,120.0,152.0,152.0,176.0,128.0,176.0,160.0,200.0,136.0,200.0,112.0,176.0,128.0,152.0,128.0,176.0,128.0,176.0,120.0,208.0,144.0,200.0,96.0,80.0,120.0,88.0,104.0,80.0,128.0,88.0,112.0,104.0,112.0,104.0,96.0,112.0,104.0,88.0,56.56854249,48.66210024,65.96969001,75.89466384,40.0,97.32420048,51.2249939,50.59644256,62.48199741,35.77708764,192.66551330000001,35.77708764,17.88854382,32.984845,56.56854249,81.58431222,93.63759929,104.3072385,43.08131846,64.49806199,40.79215611,35.77708764,53.66563146,67.88225099,50.59644256,85.0411665,1.0
529,3844.0,104.0,80.0,128.0,96.0,112.0,120.0,128.0,104.0,120.0,120.0,88.0,104.0,144.0,120.0,88.0,120.0,168.0,136.0,96.0,88.0,96.0,128.0,112.0,96.0,72.0,128.0,120.0,120.0,112.0,112.0,104.0,104.0,120.0,176.0,120.0,152.0,152.0,176.0,128.0,176.0,160.0,200.0,136.0,200.0,112.0,176.0,128.0,152.0,128.0,176.0,128.0,176.0,120.0,208.0,144.0,200.0,96.0,80.0,120.0,88.0,104.0,80.0,128.0,88.0,120.0,96.0,88.0,88.0,96.0,112.0,104.0,88.0,56.0,48.66210024,65.96969001,75.89466384,40.0,97.32420048,51.2249939,50.59644256,62.48199741,35.77708764,192.66551330000001,35.77708764,17.88854382,32.984845,56.56854249,86.53323061,93.63759929,104.3072385,43.08131846,64.49806199,40.79215611,35.77708764,53.66563146,67.88225099,50.59644256,85.0411665,1.0
530,3852.0,104.0,80.0,96.0,88.0,136.0,104.0,120.0,104.0,144.0,96.0,88.0,104.0,160.0,120.0,88.0,120.0,168.0,136.0,96.0,88.0,128.0,112.0,112.0,96.0,112.0,136.0,120.0,120.0,112.0,112.0,104.0,104.0,144.0,144.0,120.0,152.0,152.0,176.0,128.0,176.0,160.0,200.0,136.0,200.0,128.0,144.0,128.0,152.0,128.0,176.0,128.0,176.0,120.0,208.0,144.0,200.0,96.0,80.0,96.0,88.0,104.0,80.0,112.0,80.0,136.0,80.0,88.0,88.0,120.0,96.0,104.0,88.0,40.79215611,48.66210024,65.96969001,75.89466384,40.0,97.32420048,51.2249939,50.59644256,62.48199741,35.77708764,192.66551330000001,35.77708764,17.88854382,32.984845,56.56854249,86.53323061,93.63759929,104.3072385,43.08131846,64.49806199,40.79215611,35.77708764,53.66563146,67.88225099,50.59644256,85.0411665,1.0
531,3859.0,104.0,80.0,96.0,88.0,136.0,104.0,96.0,104.0,144.0,96.0,88.0,104.0,160.0,120.0,88.0,120.0,168.0,136.0,96.0,88.0,120.0,104.0,112.0,96.0,112.0,128.0,120.0,120.0,104.0,144.0,104.0,104.0,144.0,144.0,104.0,120.0,152.0,176.0,120.0,176.0,160.0,200.0,128.0,208.0,128.0,144.0,104.0,128.0,128.0,176.0,48.0,168.0,120.0,208.0,40.0,208.0,96.0,80.0,96.0,88.0,104.0,80.0,112.0,80.0,136.0,80.0,88.0,88.0,120.0,88.0,104.0,88.0,40.79215611,25.29822128,65.96969001,75.89466384,40.0,97.32420048,51.2249939,50.59644256,62.48199741,35.77708764,192.66551330000001,35.77708764,17.88854382,32.984845,56.56854249,86.53323061,93.63759929,104.3072385,16.0,64.49806199,16.0,35.77708764,53.66563146,67.88225099,50.59644256,85.0411665,1.0
532,3864.0,104.0,80.0,104.0,88.0,144.0,96.0,104.0,96.0,160.0,88.0,96.0,96.0,184.0,112.0,96.0,112.0,128.0,136.0,96.0,88.0,136.0,96.0,112.0,96.0,128.0,128.0,120.0,120.0,104.0,136.0,104.0,104.0,152.0,144.0,104.0,120.0,168.0,176.0,120.0,176.0,96.0,184.0,128.0,208.0,136.0,144.0,112.0,128.0,120.0,168.0,48.0,168.0,120.0,200.0,40.0,208.0,96.0,80.0,96.0,88.0,104.0,80.0,112.0,80.0,152.0,72.0,96.0,88.0,136.0,80.0,104.0,88.0,48.66210024,32.984845,65.96969001,75.89466384,40.0,97.32420048,51.2249939,50.59644256,62.48199741,35.77708764,192.66551330000001,35.77708764,17.88854382,32.984845,48.0,73.75635566,81.58431222,108.81176409999998,11.3137085,43.08131846,16.0,35.77708764,40.79215611,73.75635566,50.59644256,85.0411665,1.0
533,3866.0,104.0,80.0,104.0,80.0,144.0,88.0,104.0,96.0,152.0,88.0,96.0,96.0,80.0,120.0,80.0,104.0,128.0,136.0,96.0,88.0,128.0,88.0,72.0,56.0,112.0,136.0,56.0,72.0,88.0,144.0,160.0,72.0,128.0,144.0,120.0,152.0,152.0,152.0,120.0,176.0,96.0,184.0,128.0,208.0,136.0,144.0,104.0,128.0,120.0,176.0,48.0,168.0,136.0,184.0,40.0,208.0,96.0,80.0,80.0,64.0,104.0,80.0,112.0,80.0,144.0,72.0,104.0,80.0,112.0,80.0,72.0,40.0,56.56854249,58.24087911,65.96969001,75.89466384,40.0,97.32420048,89.4427191,50.59644256,71.55417528,35.77708764,192.66551330000001,35.77708764,17.88854382,32.984845,65.96969001,73.75635566,131.93938,86.53323061,89.4427191,43.08131846,32.984845,35.77708764,50.59644256,17.88854382,32.984845,32.0,1.0
534,3869.0,104.0,80.0,72.0,64.0,104.0,88.0,128.0,88.0,96.0,88.0,144.0,88.0,80.0,120.0,56.0,104.0,128.0,136.0,96.0,88.0,120.0,88.0,72.0,56.0,112.0,128.0,56.0,72.0,160.0,72.0,160.0,72.0,96.0,128.0,128.0,144.0,88.0,160.0,120.0,176.0,96.0,184.0,96.0,176.0,128.0,136.0,104.0,128.0,120.0,176.0,48.0,168.0,136.0,184.0,40.0,208.0,96.0,80.0,80.0,64.0,104.0,80.0,72.0,56.0,104.0,72.0,72.0,64.0,112.0,80.0,72.0,40.0,53.66563146,46.64761516,65.96969001,75.89466384,40.0,97.32420048,89.4427191,50.59644256,71.55417528,35.77708764,192.66551330000001,40.79215611,17.88854382,53.66563146,51.2249939,73.75635566,131.93938,120.26637099999999,89.4427191,43.08131846,71.55417528,35.77708764,50.59644256,17.88854382,32.984845,164.73008230000002,1.0
535,3876.0,80.0,64.0,72.0,64.0,88.0,88.0,104.0,40.0,104.0,88.0,72.0,80.0,112.0,120.0,56.0,104.0,128.0,136.0,96.0,88.0,88.0,72.0,72.0,56.0,80.0,80.0,56.0,72.0,160.0,72.0,160.0,72.0,104.0,136.0,104.0,96.0,88.0,160.0,96.0,136.0,96.0,184.0,96.0,176.0,88.0,144.0,48.0,120.0,88.0,160.0,48.0,168.0,96.0,184.0,40.0,208.0,120.0,8.0,80.0,64.0,120.0,8.0,72.0,56.0,104.0,72.0,72.0,64.0,128.0,8.0,72.0,40.0,56.0,56.0,65.96969001,75.89466384,40.0,120.26637099999999,89.4427191,50.59644256,71.55417528,35.77708764,192.66551330000001,40.79215611,17.88854382,192.66551330000001,51.2249939,73.75635566,131.93938,120.26637099999999,89.4427191,43.08131846,71.55417528,35.77708764,164.73008230000002,17.88854382,40.79215611,164.73008230000002,1.0
536,3889.0,184.0,32.0,72.0,64.0,96.0,72.0,104.0,40.0,56.0,72.0,96.0,48.0,72.0,112.0,104.0,72.0,88.0,136.0,96.0,88.0,88.0,72.0,72.0,56.0,80.0,80.0,56.0,72.0,160.0,72.0,160.0,72.0,176.0,56.0,104.0,96.0,176.0,72.0,96.0,136.0,168.0,96.0,96.0,176.0,104.0,96.0,48.0,120.0,96.0,136.0,48.0,168.0,96.0,176.0,40.0,208.0,120.0,8.0,64.0,56.0,120.0,8.0,72.0,56.0,64.0,56.0,88.0,32.0,128.0,8.0,72.0,40.0,25.29822128,56.0,65.96969001,75.89466384,40.0,120.26637099999999,89.4427191,50.59644256,71.55417528,35.77708764,192.66551330000001,40.79215611,17.88854382,192.66551330000001,51.2249939,73.75635566,131.93938,120.26637099999999,89.4427191,43.08131846,71.55417528,35.77708764,164.73008230000002,17.88854382,40.79215611,164.73008230000002,1.0
537,3890.0,184.0,32.0,72.0,64.0,96.0,72.0,104.0,40.0,56.0,72.0,96.0,48.0,72.0,112.0,104.0,72.0,88.0,136.0,96.0,88.0,88.0,72.0,72.0,56.0,80.0,80.0,56.0,72.0,160.0,72.0,160.0,72.0,176.0,56.0,104.0,96.0,176.0,72.0,96.0,136.0,168.0,96.0,96.0,176.0,104.0,96.0,48.0,120.0,96.0,136.0,48.0,168.0,96.0,176.0,40.0,208.0,120.0,8.0,64.0,56.0,120.0,8.0,72.0,56.0,64.0,56.0,88.0,32.0,128.0,8.0,72.0,40.0,25.29822128,56.0,65.96969001,75.89466384,40.0,120.26637099999999,89.4427191,50.59644256,71.55417528,35.77708764,192.66551330000001,40.79215611,17.88854382,192.66551330000001,51.2249939,73.75635566,131.93938,120.26637099999999,89.4427191,43.08131846,71.55417528,35.77708764,164.73008230000002,17.88854382,40.79215611,164.73008230000002,1.0
538,3903.0,184.0,32.0,72.0,64.0,176.0,40.0,64.0,72.0,56.0,72.0,96.0,48.0,72.0,112.0,104.0,72.0,88.0,136.0,96.0,88.0,144.0,24.0,72.0,56.0,152.0,56.0,56.0,72.0,160.0,72.0,160.0,72.0,176.0,56.0,56.0,120.0,176.0,72.0,64.0,160.0,168.0,96.0,72.0,184.0,168.0,48.0,48.0,120.0,160.0,64.0,48.0,168.0,152.0,96.0,40.0,208.0,120.0,8.0,64.0,56.0,120.0,8.0,72.0,56.0,64.0,56.0,88.0,32.0,128.0,8.0,72.0,40.0,16.0,50.59644256,65.96969001,75.89466384,40.0,120.26637099999999,89.4427191,50.59644256,71.55417528,35.77708764,192.66551330000001,192.66551330000001,17.88854382,192.66551330000001,51.2249939,73.75635566,131.93938,120.26637099999999,89.4427191,43.08131846,71.55417528,35.77708764,164.73008230000002,17.88854382,164.73008230000002,164.73008230000002,1.0
539,3904.0,184.0,32.0,72.0,64.0,176.0,40.0,64.0,72.0,56.0,72.0,96.0,48.0,72.0,112.0,104.0,72.0,88.0,136.0,96.0,88.0,144.0,24.0,72.0,56.0,152.0,56.0,56.0,72.0,160.0,72.0,160.0,72.0,176.0,56.0,56.0,120.0,176.0,72.0,64.0,160.0,168.0,96.0,72.0,184.0,168.0,48.0,48.0,120.0,160.0,64.0,48.0,168.0,152.0,96.0,40.0,208.0,120.0,8.0,64.0,56.0,120.0,8.0,72.0,56.0,64.0,56.0,88.0,32.0,128.0,8.0,72.0,40.0,16.0,50.59644256,65.96969001,75.89466384,40.0,120.26637099999999,89.4427191,50.59644256,71.55417528,35.77708764,192.66551330000001,192.66551330000001,17.88854382,192.66551330000001,51.2249939,73.75635566,131.93938,120.26637099999999,89.4427191,43.08131846,71.55417528,35.77708764,164.73008230000002,17.88854382,164.73008230000002,164.73008230000002,1.0
540,3917.0,184.0,32.0,120.0,16.0,176.0,40.0,184.0,32.0,120.0,32.0,96.0,48.0,120.0,48.0,104.0,72.0,96.0,96.0,96.0,88.0,144.0,24.0,72.0,56.0,152.0,56.0,56.0,72.0,160.0,72.0,160.0,72.0,176.0,56.0,16.0,144.0,176.0,72.0,24.0,176.0,168.0,96.0,24.0,208.0,168.0,48.0,184.0,56.0,160.0,64.0,184.0,72.0,152.0,96.0,184.0,88.0,120.0,8.0,120.0,8.0,120.0,8.0,120.0,8.0,120.0,16.0,88.0,32.0,128.0,8.0,72.0,40.0,16.0,24.0,65.96969001,75.89466384,40.0,120.26637099999999,89.4427191,50.59644256,71.55417528,35.77708764,192.66551330000001,192.66551330000001,17.88854382,192.66551330000001,51.2249939,83.52245207,131.93938,120.26637099999999,89.4427191,50.59644256,71.55417528,35.77708764,164.73008230000002,17.88854382,164.73008230000002,164.73008230000002,1.0
541,3934.0,120.0,16.0,120.0,16.0,160.0,32.0,8.0,112.0,120.0,32.0,96.0,48.0,120.0,48.0,104.0,72.0,96.0,96.0,96.0,88.0,144.0,24.0,72.0,56.0,152.0,56.0,56.0,72.0,160.0,72.0,160.0,72.0,168.0,48.0,16.0,144.0,160.0,64.0,24.0,176.0,152.0,96.0,24.0,208.0,168.0,48.0,16.0,144.0,160.0,64.0,24.0,176.0,152.0,96.0,32.0,200.0,120.0,8.0,120.0,8.0,120.0,8.0,120.0,8.0,120.0,16.0,88.0,32.0,128.0,8.0,72.0,40.0,17.88854382,32.984845,65.96969001,75.89466384,131.93938,120.26637099999999,89.4427191,50.59644256,71.55417528,35.77708764,192.66551330000001,192.66551330000001,192.66551330000001,192.66551330000001,51.2249939,83.52245207,131.93938,120.26637099999999,89.4427191,50.59644256,71.55417528,35.77708764,164.73008230000002,164.73008230000002,164.73008230000002,164.73008230000002,1.0
542,4118.0,120.0,16.0,120.0,16.0,128.0,24.0,80.0,56.0,120.0,32.0,96.0,48.0,120.0,48.0,104.0,72.0,96.0,96.0,96.0,88.0,144.0,24.0,72.0,56.0,152.0,56.0,56.0,72.0,160.0,72.0,160.0,72.0,128.0,72.0,96.0,104.0,144.0,120.0,112.0,136.0,152.0,152.0,120.0,168.0,144.0,72.0,80.0,112.0,144.0,112.0,88.0,144.0,152.0,152.0,88.0,168.0,120.0,8.0,120.0,8.0,120.0,8.0,120.0,8.0,120.0,16.0,88.0,32.0,128.0,8.0,72.0,40.0,50.59644256,56.0,65.96969001,75.89466384,131.93938,120.26637099999999,89.4427191,50.59644256,71.55417528,35.77708764,91.21403401,71.55417528,82.36504113,65.96969001,51.2249939,83.52245207,131.93938,120.26637099999999,89.4427191,50.59644256,71.55417528,35.77708764,64.0,64.49806199,48.66210024,50.59644256,1.0
543,4119.0,120.0,16.0,120.0,16.0,80.0,56.0,128.0,24.0,96.0,56.0,120.0,32.0,104.0,72.0,120.0,48.0,96.0,96.0,96.0,96.0,72.0,56.0,144.0,24.0,64.0,80.0,152.0,56.0,160.0,72.0,160.0,72.0,96.0,104.0,128.0,80.0,112.0,136.0,144.0,120.0,120.0,168.0,152.0,152.0,80.0,112.0,144.0,80.0,88.0,144.0,144.0,112.0,88.0,168.0,152.0,152.0,120.0,8.0,120.0,8.0,120.0,8.0,120.0,8.0,88.0,32.0,120.0,16.0,72.0,40.0,128.0,8.0,56.0,58.24087911,65.96969001,83.52245207,131.93938,120.26637099999999,89.4427191,50.59644256,71.55417528,35.77708764,64.0,64.49806199,48.66210024,50.59644256,51.2249939,83.52245207,131.93938,120.26637099999999,89.4427191,50.59644256,71.55417528,35.77708764,85.0411665,64.49806199,75.47184906,58.24087911,1.0
544,4120.0,120.0,16.0,120.0,24.0,128.0,32.0,80.0,56.0,120.0,32.0,96.0,56.0,120.0,48.0,104.0,72.0,96.0,96.0,96.0,96.0,144.0,24.0,64.0,64.0,152.0,56.0,56.0,72.0,160.0,72.0,152.0,88.0,128.0,80.0,96.0,104.0,144.0,120.0,112.0,136.0,152.0,152.0,120.0,176.0,144.0,80.0,80.0,112.0,144.0,112.0,88.0,144.0,152.0,152.0,88.0,168.0,120.0,8.0,120.0,16.0,120.0,8.0,120.0,16.0,120.0,16.0,88.0,32.0,128.0,8.0,72.0,48.0,50.59644256,56.0,65.96969001,83.52245207,131.93938,120.26637099999999,71.55417528,50.59644256,60.92618485,35.77708764,85.0411665,64.49806199,75.47184906,58.24087911,51.2249939,73.75635566,124.1933976,128.0,89.4427191,22.627417,71.55417528,8.0,64.0,64.49806199,48.66210024,50.59644256,1.0
545,4121.0,120.0,16.0,120.0,24.0,128.0,32.0,88.0,56.0,120.0,32.0,96.0,56.0,120.0,56.0,104.0,72.0,96.0,96.0,96.0,96.0,144.0,24.0,72.0,64.0,152.0,56.0,64.0,80.0,152.0,80.0,152.0,88.0,128.0,80.0,96.0,104.0,144.0,120.0,112.0,136.0,152.0,152.0,120.0,176.0,144.0,80.0,80.0,112.0,144.0,112.0,88.0,144.0,152.0,152.0,88.0,168.0,120.0,16.0,120.0,16.0,120.0,16.0,120.0,16.0,120.0,16.0,88.0,32.0,136.0,8.0,72.0,48.0,50.59644256,56.56854249,65.96969001,83.52245207,131.93938,120.26637099999999,71.55417528,50.59644256,60.92618485,35.77708764,85.0411665,64.49806199,75.47184906,58.24087911,51.2249939,73.75635566,124.1933976,128.0,78.79086241,22.627417,60.92618485,8.0,64.0,64.49806199,48.66210024,50.59644256,1.0
546,4122.0,120.0,16.0,120.0,24.0,128.0,32.0,88.0,56.0,120.0,32.0,96.0,56.0,120.0,56.0,104.0,72.0,104.0,96.0,96.0,96.0,144.0,32.0,72.0,64.0,152.0,56.0,56.0,80.0,152.0,80.0,152.0,88.0,128.0,80.0,96.0,104.0,144.0,120.0,112.0,136.0,152.0,152.0,120.0,176.0,144.0,80.0,80.0,112.0,144.0,112.0,88.0,136.0,152.0,152.0,88.0,168.0,120.0,16.0,120.0,16.0,120.0,16.0,120.0,16.0,120.0,16.0,96.0,40.0,128.0,16.0,72.0,48.0,50.59644256,56.56854249,65.96969001,83.52245207,124.1933976,120.26637099999999,71.55417528,50.59644256,60.92618485,35.77708764,79.19595949,64.49806199,68.81860214,58.24087911,51.2249939,73.75635566,124.1933976,128.0,78.79086241,43.08131846,60.92618485,25.29822128,64.0,64.49806199,48.66210024,50.59644256,1.0
547,4123.0,120.0,16.0,120.0,24.0,128.0,32.0,88.0,56.0,120.0,32.0,96.0,56.0,120.0,56.0,104.0,72.0,104.0,96.0,96.0,96.0,144.0,32.0,72.0,64.0,152.0,56.0,56.0,80.0,152.0,80.0,152.0,88.0,128.0,80.0,96.0,104.0,144.0,120.0,112.0,136.0,152.0,152.0,120.0,176.0,144.0,80.0,80.0,112.0,144.0,112.0,88.0,136.0,152.0,152.0,88.0,168.0,120.0,16.0,120.0,16.0,120.0,16.0,120.0,16.0,120.0,16.0,96.0,40.0,128.0,16.0,72.0,48.0,50.59644256,56.56854249,65.96969001,83.52245207,124.1933976,120.26637099999999,71.55417528,50.59644256,60.92618485,35.77708764,79.19595949,64.49806199,68.81860214,58.24087911,51.2249939,73.75635566,124.1933976,128.0,78.79086241,43.08131846,60.92618485,25.29822128,64.0,64.49806199,48.66210024,50.59644256,1.0
548,4124.0,120.0,16.0,120.0,24.0,128.0,32.0,88.0,56.0,120.0,40.0,96.0,56.0,120.0,56.0,104.0,72.0,104.0,96.0,96.0,96.0,144.0,32.0,72.0,64.0,152.0,56.0,56.0,80.0,152.0,80.0,152.0,88.0,128.0,80.0,96.0,104.0,144.0,120.0,112.0,144.0,144.0,160.0,120.0,176.0,144.0,80.0,80.0,112.0,144.0,120.0,88.0,144.0,152.0,152.0,88.0,176.0,120.0,16.0,120.0,16.0,120.0,16.0,120.0,16.0,120.0,16.0,88.0,32.0,128.0,16.0,72.0,48.0,50.59644256,56.56854249,65.96969001,83.52245207,131.93938,128.2497563,71.55417528,50.59644256,60.92618485,35.77708764,85.0411665,71.55417528,75.47184906,65.96969001,51.2249939,73.75635566,124.1933976,128.0,78.79086241,43.08131846,60.92618485,25.29822128,64.49806199,64.49806199,50.59644256,50.59644256,1.0
549,4125.0,120.0,24.0,120.0,24.0,128.0,32.0,88.0,56.0,120.0,40.0,96.0,56.0,120.0,56.0,104.0,72.0,104.0,96.0,96.0,96.0,144.0,32.0,72.0,64.0,152.0,56.0,56.0,80.0,152.0,80.0,152.0,88.0,128.0,80.0,96.0,112.0,144.0,120.0,112.0,144.0,152.0,160.0,120.0,176.0,144.0,80.0,80.0,112.0,144.0,112.0,88.0,144.0,152.0,152.0,88.0,176.0,120.0,16.0,120.0,16.0,120.0,16.0,120.0,16.0,120.0,24.0,88.0,32.0,128.0,16.0,72.0,48.0,50.59644256,56.56854249,65.96969001,75.89466384,124.1933976,120.26637099999999,71.55417528,50.59644256,60.92618485,35.77708764,85.0411665,71.55417528,75.47184906,65.96969001,51.2249939,73.75635566,124.1933976,128.0,78.79086241,43.08131846,64.49806199,25.29822128,64.0,64.49806199,48.0,48.66210024,1.0
550,4126.0,120.0,24.0,120.0,24.0,128.0,32.0,88.0,56.0,120.0,40.0,104.0,56.0,120.0,56.0,112.0,72.0,104.0,96.0,96.0,96.0,144.0,32.0,72.0,64.0,152.0,64.0,56.0,80.0,152.0,80.0,152.0,88.0,128.0,80.0,96.0,112.0,144.0,120.0,112.0,144.0,152.0,160.0,120.0,176.0,144.0,80.0,88.0,112.0,136.0,120.0,88.0,144.0,152.0,160.0,88.0,176.0,120.0,16.0,120.0,16.0,120.0,16.0,120.0,16.0,120.0,24.0,88.0,32.0,128.0,16.0,72.0,48.0,50.59644256,56.0,65.96969001,75.89466384,124.1933976,120.26637099999999,71.55417528,50.59644256,60.92618485,35.77708764,85.0411665,71.55417528,75.47184906,65.96969001,51.2249939,73.75635566,124.1933976,128.0,71.55417528,43.08131846,64.49806199,25.29822128,48.66210024,56.56854249,40.79215611,48.66210024,1.0
551,4127.0,120.0,24.0,120.0,24.0,88.0,64.0,128.0,32.0,104.0,56.0,120.0,40.0,104.0,80.0,120.0,56.0,104.0,96.0,104.0,96.0,72.0,64.0,144.0,32.0,56.0,80.0,152.0,64.0,152.0,88.0,152.0,88.0,96.0,112.0,128.0,88.0,120.0,152.0,144.0,120.0,120.0,184.0,152.0,160.0,88.0,120.0,144.0,80.0,88.0,144.0,144.0,120.0,88.0,176.0,152.0,160.0,112.0,16.0,120.0,16.0,120.0,16.0,120.0,16.0,88.0,40.0,120.0,24.0,80.0,48.0,128.0,16.0,56.0,50.59644256,65.96969001,73.75635566,124.1933976,128.0,71.55417528,40.79215611,60.92618485,25.29822128,56.0,56.0,48.66210024,48.66210024,51.2249939,73.75635566,124.1933976,128.0,71.55417528,43.08131846,60.92618485,25.29822128,85.0411665,75.89466384,68.81860214,64.49806199,1.0
552,4128.0,120.0,24.0,120.0,32.0,128.0,40.0,88.0,64.0,120.0,40.0,104.0,56.0,120.0,56.0,104.0,80.0,104.0,104.0,104.0,96.0,144.0,32.0,72.0,64.0,152.0,64.0,56.0,80.0,152.0,88.0,144.0,72.0,128.0,88.0,96.0,112.0,136.0,120.0,120.0,152.0,152.0,160.0,120.0,184.0,144.0,88.0,88.0,120.0,144.0,120.0,88.0,144.0,152.0,160.0,88.0,176.0,112.0,16.0,120.0,24.0,120.0,16.0,128.0,24.0,96.0,32.0,88.0,40.0,128.0,16.0,80.0,48.0,50.59644256,56.0,65.96969001,73.75635566,124.1933976,128.0,73.75635566,40.79215611,56.56854249,25.29822128,79.19595949,68.35202996,68.81860214,64.49806199,51.2249939,75.89466384,114.5425685,120.0,71.55417528,22.627417,60.92618485,8.0,56.0,48.0,48.66210024,40.79215611,1.0
553,4129.0,120.0,24.0,120.0,32.0,128.0,40.0,88.0,64.0,120.0,40.0,104.0,56.0,120.0,56.0,104.0,80.0,104.0,104.0,104.0,96.0,144.0,32.0,72.0,64.0,152.0,64.0,56.0,80.0,152.0,88.0,144.0,72.0,128.0,88.0,96.0,112.0,136.0,120.0,120.0,152.0,152.0,160.0,120.0,184.0,144.0,88.0,88.0,120.0,144.0,120.0,88.0,144.0,152.0,160.0,88.0,176.0,112.0,16.0,120.0,24.0,120.0,16.0,128.0,24.0,96.0,32.0,96.0,40.0,128.0,16.0,80.0,48.0,50.59644256,56.0,65.96969001,73.75635566,124.1933976,128.0,73.75635566,40.79215611,56.56854249,25.29822128,79.19595949,68.35202996,68.81860214,64.49806199,51.2249939,75.89466384,114.5425685,120.0,71.55417528,22.627417,60.92618485,8.0,56.0,48.0,48.66210024,40.79215611,1.0
554,4130.0,120.0,24.0,120.0,32.0,128.0,40.0,88.0,64.0,120.0,40.0,104.0,56.0,120.0,64.0,112.0,80.0,104.0,104.0,104.0,104.0,144.0,40.0,72.0,64.0,160.0,56.0,56.0,80.0,152.0,80.0,144.0,72.0,128.0,88.0,96.0,112.0,144.0,128.0,120.0,152.0,128.0,176.0,120.0,184.0,144.0,96.0,88.0,120.0,144.0,120.0,88.0,144.0,152.0,160.0,88.0,176.0,112.0,16.0,120.0,24.0,120.0,16.0,128.0,24.0,96.0,32.0,88.0,40.0,128.0,16.0,80.0,48.0,58.24087911,56.0,65.96969001,81.58431222,124.1933976,128.0,73.75635566,40.79215611,56.56854249,28.844410200000002,73.75635566,60.92618485,68.81860214,64.49806199,51.2249939,75.89466384,114.5425685,120.0,75.47184906,22.627417,64.49806199,8.0,56.0,56.56854249,48.66210024,50.59644256,1.0
